distribution,image_source,method,alpha,probe_budget_fraction,mean_carrier_recall,mean_precision_hit_rate,lift
laplacian_residual,stego,MIPOD,0.4,0.2,0.2964840235713965,0.11320624082091973,1.4824201178569825
laplacian_residual,stego,MIPOD,0.4,0.3,0.4256274869187891,0.1079862161921595,1.418758289729297
laplacian_residual,stego,MIPOD,0.4,0.4,0.541849632801268,0.10275715729844169,1.3546240820031699
laplacian_residual,stego,MIPOD,0.4,0.5,0.6455783283002897,0.09761978149414062,1.2911566566005794
laplacian_residual,stego,MIPOD,0.5,0.01,0.01554833559232449,0.16044257916825636,1.554833559232449
laplacian_residual,stego,MIPOD,0.5,0.05,0.07683682076824935,0.1584428168154421,1.536736415364987
laplacian_residual,stego,MIPOD,0.5,0.1,0.15097132145130596,0.15550965133134964,1.5097132145130594
laplacian_residual,stego,MIPOD,0.5,0.2,0.29058167990445616,0.14926414770451468,1.4529083995222807
laplacian_residual,stego,MIPOD,0.5,0.3,0.41875177353026805,0.14301514438665872,1.3958392451008936
laplacian_residual,stego,MIPOD,0.5,0.4,0.5357366337181348,0.13685069331858324,1.3393415842953371
laplacian_residual,stego,MIPOD,0.5,0.5,0.6405886622167505,0.1305316162109375,1.281177324433501
local_variance,stego,HUGO,0.03,0.01,0.046127426156815365,0.021270507439908427,4.612742615681537
local_variance,stego,HUGO,0.03,0.05,0.20219792593097174,0.018407721065079728,4.0439585186194345
local_variance,stego,HUGO,0.03,0.1,0.3510373288645432,0.015832379644464788,3.510373288645432
local_variance,stego,HUGO,0.03,0.2,0.565344535187603,0.012560796505750633,2.8267226759380146
local_variance,stego,HUGO,0.03,0.3,0.7063727871393091,0.010341797744236617,2.3545759571310305
local_variance,stego,HUGO,0.03,0.4,0.8029299439884567,0.008734383642640522,2.0073248599711415
local_variance,stego,HUGO,0.03,0.5,0.8719473206436694,0.0075323486328125,1.7438946412873388
local_variance,stego,HUGO,0.05,0.01,0.04167629108619247,0.03331171308660816,4.167629108619247
local_variance,stego,HUGO,0.05,0.05,0.18383363844622166,0.029285877775234604,3.676672768924433
local_variance,stego,HUGO,0.05,0.1,0.32598624900804246,0.02580949111161974,3.2598624900804243
local_variance,stego,HUGO,0.05,0.2,0.5378220912212935,0.021062389135783635,2.6891104561064676
local_variance,stego,HUGO,0.05,0.3,0.683069664635402,0.017646707272103046,2.2768988821180067
local_variance,stego,HUGO,0.05,0.4,0.7846617599505479,0.015074481679986264,1.9616543998763696
local_variance,stego,HUGO,0.05,0.5,0.8586480225730244,0.013100738525390626,1.7172960451460488
local_variance,stego,HUGO,0.1,0.01,0.03476493572585055,0.059587943533002674,3.476493572585055
local_variance,stego,HUGO,0.1,0.05,0.15909715508251276,0.05444571602960249,3.1819431016502553
local_variance,stego,HUGO,0.1,0.1,0.28990921246719165,0.0494876783398184,2.8990921246719163
local_variance,stego,HUGO,0.1,0.2,0.49575635209547025,0.04204180892254288,2.478781760477351
local_variance,stego,HUGO,0.1,0.3,0.6451032358758205,0.03617995244331981,2.1503441195860686
local_variance,stego,HUGO,0.1,0.4,0.7540380372299131,0.03148620038528296,1.8850950930747827
local_variance,stego,HUGO,0.1,0.5,0.8356131098095188,0.02772834777832031,1.6712262196190375
local_variance,stego,HUGO,0.2,0.01,0.02824916195481962,0.10531476535673406,2.824916195481962
local_variance,stego,HUGO,0.2,0.05,0.13360199553042287,0.09969481956206604,2.6720399106084574
local_variance,stego,HUGO,0.2,0.1,0.24946742891461798,0.09303540093080033,2.4946742891461797
local_variance,stego,HUGO,0.2,0.2,0.4443174517966205,0.08261267619065786,2.2215872589831025
local_variance,stego,HUGO,0.2,0.3,0.5952881055801874,0.07343399921162723,1.9842936852672914
local_variance,stego,HUGO,0.2,0.4,0.711839123330644,0.06550649449732018,1.77959780832661
local_variance,stego,HUGO,0.2,0.5,0.8024456668678224,0.05876411437988281,1.6048913337356447
local_variance,stego,HUGO,0.3,0.01,0.024818996420799738,0.1470011446012972,2.481899642079974
local_variance,stego,HUGO,0.3,0.05,0.11850974842466806,0.14043030441748683,2.370194968493361
local_variance,stego,HUGO,0.3,0.1,0.2247516940039088,0.13318570229648277,2.247516940039088
local_variance,stego,HUGO,0.3,0.2,0.4082309381817474,0.1207980316237197,2.0411546909087366
local_variance,stego,HUGO,0.3,0.3,0.5574145964284105,0.1096429434278957,1.8580486547613684
local_variance,stego,HUGO,0.3,0.4,0.678239849597005,0.09969225047206699,1.6955996239925124
local_variance,stego,HUGO,0.3,0.5,0.7746770300800669,0.09072761535644532,1.5493540601601339
local_variance,stego,HUGO,0.4,0.01,0.02224396463901121,0.18423884013735214,2.224396463901121
local_variance,stego,HUGO,0.4,0.05,0.10727848961973022,0.17782558937972073,2.145569792394604
local_variance,stego,HUGO,0.4,0.1,0.20564116763772022,0.17046082246128028,2.056411676377202
local_variance,stego,HUGO,0.4,0.2,0.38047973680831637,0.1576255507448168,1.9023986840415819
local_variance,stego,HUGO,0.4,0.3,0.5272877915051867,0.1453922154546495,1.7576259716839557
local_variance,stego,HUGO,0.4,0.4,0.6500565140268725,0.13410717351084325,1.6251412850671811
local_variance,stego,HUGO,0.4,0.5,0.751172596445097,0.12360305786132812,1.502345192890194
local_variance,stego,HUGO,0.5,0.01,0.020500614209653413,0.2215375810759252,2.050061420965341
local_variance,stego,HUGO,0.5,0.05,0.09952562358934153,0.2152025635156786,1.9905124717868306
local_variance,stego,HUGO,0.5,0.1,0.19152919455793094,0.20715381094071872,1.9152919455793094
local_variance,stego,HUGO,0.5,0.2,0.35768403597799747,0.1934280646207252,1.7884201798899872
local_variance,stego,HUGO,0.5,0.3,0.5013647866053116,0.18061226046819173,1.6712159553510386
local_variance,stego,HUGO,0.5,0.4,0.6244228960024489,0.16844351408571598,1.5610572400061222
local_variance,stego,HUGO,0.5,0.5,0.7288352006149406,0.15695045471191407,1.4576704012298811
local_variance,stego,MIPOD,0.03,0.01,0.014104020979774557,0.004456314383822968,1.4104020979774556
local_variance,stego,MIPOD,0.03,0.05,0.07113731064902455,0.004488441290913251,1.4227462129804909
local_variance,stego,MIPOD,0.03,0.1,0.1442450469600488,0.004542992294193941,1.442450469600488
local_variance,stego,MIPOD,0.03,0.2,0.2861830036974345,0.004501516336378722,1.4309150184871724
local_variance,stego,MIPOD,0.03,0.3,0.41663496905461345,0.0043467314319138375,1.3887832301820449
local_variance,stego,MIPOD,0.03,0.4,0.5373608787053655,0.004184897671136203,1.3434021967634138
local_variance,stego,MIPOD,0.03,0.5,0.64749587286758,0.004017486572265625,1.29499174573516
local_variance,stego,MIPOD,0.05,0.01,0.014334953269440575,0.008260206028233498,1.4334953269440576
local_variance,stego,MIPOD,0.05,0.05,0.07238821116940658,0.008350499732967117,1.4477642233881316
local_variance,stego,MIPOD,0.05,0.1,0.14475063697367968,0.008347829404135193,1.4475063697367967
local_variance,stego,MIPOD,0.05,0.2,0.2856472900496408,0.008224837399149325,1.428236450248204
local_variance,stego,MIPOD,0.05,0.3,0.416194497965258,0.007943745787927723,1.3873149932175266
local_variance,stego,MIPOD,0.05,0.4,0.5365041367041019,0.00764214461462168,1.3412603417602547
local_variance,stego,MIPOD,0.05,0.5,0.646954410077053,0.0073413848876953125,1.293908820154106
local_variance,stego,MIPOD,0.1,0.01,0.014211698989614196,0.019004196871423122,1.4211698989614197
local_variance,stego,MIPOD,0.1,0.05,0.07278674191212801,0.019431601434348057,1.4557348382425601
local_variance,stego,MIPOD,0.1,0.1,0.143929026800119,0.019218356603341723,1.4392902680011899
local_variance,stego,MIPOD,0.1,0.2,0.2826748783451114,0.018840145720879668,1.413374391725557
local_variance,stego,MIPOD,0.1,0.3,0.4132749846271669,0.018265834212835216,1.3775832820905562
local_variance,stego,MIPOD,0.1,0.4,0.5336892078819688,0.017593030574681954,1.334223019704922
local_variance,stego,MIPOD,0.1,0.5,0.644063805715799,0.016904830932617188,1.288127611431598
local_variance,stego,MIPOD,0.2,0.01,0.014126768279170789,0.04461655856543305,1.4126768279170787
local_variance,stego,MIPOD,0.2,0.05,0.07093811036302507,0.0447676813916228,1.4187622072605013
local_variance,stego,MIPOD,0.2,0.1,0.1412352187482037,0.04454642557412069,1.4123521874820368
local_variance,stego,MIPOD,0.2,0.2,0.27934976740594075,0.04394342825535487,1.3967488370297036
local_variance,stego,MIPOD,0.2,0.3,0.4091904202022429,0.04269534478593135,1.3639680673408097
local_variance,stego,MIPOD,0.2,0.4,0.5296472200329412,0.04123481279444583,1.3241180500823528
local_variance,stego,MIPOD,0.2,0.5,0.6402982298858564,0.039688034057617186,1.2805964597717128
local_variance,stego,MIPOD,0.3,0.01,0.014087509586924942,0.07468523464326593,1.4087509586924942
local_variance,stego,MIPOD,0.3,0.05,0.06983703182509755,0.07398489356832226,1.396740636501951
local_variance,stego,MIPOD,0.3,0.1,0.13934898728225684,0.07375677119096666,1.3934898728225682
local_variance,stego,MIPOD,0.3,0.2,0.27564886535523514,0.07276030441168056,1.3782443267761757
local_variance,stego,MIPOD,0.3,0.3,0.4042908612142142,0.07083376778607123,1.3476362040473808
local_variance,stego,MIPOD,0.3,0.4,0.5246747814203399,0.06863052890575826,1.3116869535508495
local_variance,stego,MIPOD,0.3,0.5,0.6353388926414363,0.06619285583496094,1.2706777852828726
local_variance,stego,MIPOD,0.4,0.01,0.01377276896929512,0.10610835558946967,1.377276896929512
local_variance,stego,MIPOD,0.4,0.05,0.0687412325455354,0.10584496833752954,1.3748246509107078
local_variance,stego,MIPOD,0.4,0.1,0.13723121028164875,0.1055741206988632,1.3723121028164875
local_variance,stego,MIPOD,0.4,0.2,0.27217684485475313,0.1044547864731351,1.3608842242737655
local_variance,stego,MIPOD,0.4,0.3,0.39996511896343745,0.10198135879862162,1.3332170632114582
local_variance,stego,MIPOD,0.4,0.4,0.5203242164887328,0.09912186003929122,1.300810541221832
local_variance,stego,MIPOD,0.4,0.5,0.630776406796794,0.09576850891113281,1.261552813593588
local_variance,stego,MIPOD,0.5,0.01,0.013541462419307471,0.14009538344143457,1.354146241930747
local_variance,stego,MIPOD,0.5,0.05,0.06768964345814016,0.1400175478751812,1.3537928691628032
local_variance,stego,MIPOD,0.5,0.1,0.1351288147484205,0.13966887922484167,1.351288147484205
local_variance,stego,MIPOD,0.5,0.2,0.2680529627292725,0.13831257510156594,1.3402648136463624
local_variance,stego,MIPOD,0.5,0.3,0.39494701484934647,0.13552318706051394,1.3164900494978216
local_variance,stego,MIPOD,0.5,0.4,0.5146036640420737,0.1320487707184955,1.2865091601051841
local_variance,stego,MIPOD,0.5,0.5,0.625795256456754,0.12804840087890626,1.251590512913508
wavelet_energy,stego,HUGO,0.03,0.01,0.018218359393959,0.00813429988553987,1.8218359393959
wavelet_energy,stego,HUGO,0.03,0.05,0.08824427399116365,0.00786984054322118,1.764885479823273
wavelet_energy,stego,HUGO,0.03,0.1,0.16941021795119293,0.007523842221713587,1.6941021795119293
wavelet_energy,stego,HUGO,0.03,0.2,0.31767948808369967,0.0070069999427797595,1.5883974404184982
wavelet_energy,stego,HUGO,0.03,0.3,0.4476745917121629,0.006537009015424132,1.492248639040543
wavelet_energy,stego,HUGO,0.03,0.4,0.5622536214088982,0.006122088920254057,1.4056340535222456
wavelet_energy,stego,HUGO,0.03,0.5,0.6653526143002493,0.005764846801757813,1.3307052286004986
wavelet_energy,stego,HUGO,0.05,0.01,0.017350894907557698,0.013639832125143076,1.7350894907557697
wavelet_energy,stego,HUGO,0.05,0.05,0.0842629719619127,0.013221179522392615,1.6852594392382538
wavelet_energy,stego,HUGO,0.05,0.1,0.16510287273999236,0.012905317769130998,1.6510287273999236
wavelet_energy,stego,HUGO,0.05,0.2,0.30942710775857496,0.012017967155581835,1.5471355387928747
wavelet_energy,stego,HUGO,0.05,0.3,0.43882026298959126,0.011297636153249494,1.4627342099653042
wavelet_energy,stego,HUGO,0.05,0.4,0.5547494054429795,0.010655839325564097,1.3868735136074486
wavelet_energy,stego,HUGO,0.05,0.5,0.6579921970665891,0.010060577392578126,1.3159843941331781
wavelet_energy,stego,HUGO,0.1,0.01,0.016719513439069793,0.02836703548264021,1.6719513439069793
wavelet_energy,stego,HUGO,0.1,0.05,0.08090570025211834,0.027460135805294876,1.6181140050423666
wavelet_energy,stego,HUGO,0.1,0.1,0.1568787188508015,0.026564049744411383,1.5687871885080151
wavelet_energy,stego,HUGO,0.1,0.2,0.2978739807878896,0.02508897747429857,1.4893699039394481
wavelet_energy,stego,HUGO,0.1,0.3,0.42619218893162314,0.023801482649441142,1.4206406297720773
wavelet_energy,stego,HUGO,0.1,0.4,0.5430074857535838,0.022632226439565892,1.3575187143839595
wavelet_energy,stego,HUGO,0.1,0.5,0.6479334830010172,0.021511383056640625,1.2958669660020343
wavelet_energy,stego,HUGO,0.2,0.01,0.015210214797301357,0.05675696299122473,1.5210214797301356
wavelet_energy,stego,HUGO,0.2,0.05,0.07507670069003482,0.05586709391927976,1.5015340138006963
wavelet_energy,stego,HUGO,0.2,0.1,0.14787961933816116,0.05490806439307239,1.4787961933816114
wavelet_energy,stego,HUGO,0.2,0.2,0.284073921968639,0.05254725438211676,1.420369609843195
wavelet_energy,stego,HUGO,0.2,0.3,0.4097262791397926,0.05033912744935977,1.3657542637993088
wavelet_energy,stego,HUGO,0.2,0.4,0.5253959271202748,0.04823246676457686,1.313489817800687
wavelet_energy,stego,HUGO,0.2,0.5,0.6317442103852658,0.046233901977539064,1.2634884207705317
wavelet_energy,stego,HUGO,0.3,0.01,0.014543436997914544,0.08611980160244183,1.4543436997914545
wavelet_energy,stego,HUGO,0.3,0.05,0.0712217853488114,0.08424582284275577,1.4244357069762281
wavelet_energy,stego,HUGO,0.3,0.1,0.14051952339696167,0.0830327306019684,1.4051952339696165
wavelet_energy,stego,HUGO,0.3,0.2,0.2731099935273673,0.08049056819699021,1.3655499676368366
wavelet_energy,stego,HUGO,0.3,0.3,0.396689170183179,0.07772948641328535,1.32229723394393
wavelet_energy,stego,HUGO,0.3,0.4,0.5121458718996822,0.07506580327681245,1.2803646797492054
wavelet_energy,stego,HUGO,0.3,0.5,0.6185531764246432,0.0723504638671875,1.2371063528492865
wavelet_energy,stego,HUGO,0.4,0.01,0.013893831990200816,0.1150209843571156,1.3893831990200816
wavelet_energy,stego,HUGO,0.4,0.05,0.06908335525370271,0.11437781338216219,1.381667105074054
wavelet_energy,stego,HUGO,0.4,0.1,0.13658116801022965,0.11298008697642478,1.3658116801022964
wavelet_energy,stego,HUGO,0.4,0.2,0.2655450357060567,0.10965629708748975,1.3277251785302835
wavelet_energy,stego,HUGO,0.4,0.3,0.38759856782417346,0.10651869842198289,1.2919952260805783
wavelet_energy,stego,HUGO,0.4,0.4,0.5023974118987593,0.10336035400255586,1.2559935297468983
wavelet_energy,stego,HUGO,0.4,0.5,0.6090708733049517,0.10005355834960937,1.2181417466099034
wavelet_energy,stego,HUGO,0.5,0.01,0.01341512610166547,0.14512399847386495,1.341512610166547
wavelet_energy,stego,HUGO,0.5,0.05,0.06683606918568341,0.14450827801937893,1.3367213837136682
wavelet_energy,stego,HUGO,0.5,0.1,0.13233659061386288,0.1429949645227741,1.3233659061386287
wavelet_energy,stego,HUGO,0.5,0.2,0.2585220561119783,0.1395140094222663,1.2926102805598916
wavelet_energy,stego,HUGO,0.5,0.3,0.3786490156881438,0.13605940770316496,1.2621633856271461
wavelet_energy,stego,HUGO,0.5,0.4,0.49229844333563,0.13248803143298557,1.230746108339075
wavelet_energy,stego,HUGO,0.5,0.5,0.5994781090668597,0.12887855529785155,1.1989562181337194
wavelet_energy,stego,MIPOD,0.03,0.01,0.014799076086276824,0.0046814193056085454,1.4799076086276823
wavelet_energy,stego,MIPOD,0.03,0.05,0.07342323850047086,0.004627298390173189,1.468464770009417
wavelet_energy,stego,MIPOD,0.03,0.1,0.14637671804584218,0.004600976577401388,1.4637671804584218
wavelet_energy,stego,MIPOD,0.03,0.2,0.27988726495700456,0.00438745732323714,1.3994363247850228
wavelet_energy,stego,MIPOD,0.03,0.3,0.4029190414792967,0.004195287565326856,1.3430634715976557
wavelet_energy,stego,MIPOD,0.03,0.4,0.5171282826160245,0.004024394895954528,1.2928207065400612
wavelet_energy,stego,MIPOD,0.03,0.5,0.6253570680771019,0.00387969970703125,1.2507141361542038
wavelet_energy,stego,MIPOD,0.05,0.01,0.014523132528761962,0.008409004196871421,1.4523132528761962
wavelet_energy,stego,MIPOD,0.05,0.05,0.07329500772504353,0.008454261081864652,1.4659001545008705
wavelet_energy,stego,MIPOD,0.05,0.1,0.14363025135726404,0.008272678721293964,1.4363025135726404
wavelet_energy,stego,MIPOD,0.05,0.2,0.27776632919003175,0.007965629708748976,1.3888316459501586
wavelet_energy,stego,MIPOD,0.05,0.3,0.40177894790602536,0.007654718156733592,1.3392631596867512
wavelet_energy,stego,MIPOD,0.05,0.4,0.5169960295009398,0.007360239562074423,1.2924900737523495
wavelet_energy,stego,MIPOD,0.05,0.5,0.6225294897991038,0.00706573486328125,1.2450589795982077
wavelet_energy,stego,MIPOD,0.1,0.01,0.014458303678429325,0.01930560854635635,1.4458303678429325
wavelet_energy,stego,MIPOD,0.1,0.05,0.07182721221455876,0.01918669413290608,1.436544244291175
wavelet_energy,stego,MIPOD,0.1,0.1,0.1420013593226953,0.018944075684748606,1.420013593226953
wavelet_energy,stego,MIPOD,0.1,0.2,0.27604356423805493,0.01833222071754182,1.3802178211902745
wavelet_energy,stego,MIPOD,0.1,0.3,0.40028261804735976,0.017643909820327305,1.3342753934911993
wavelet_energy,stego,MIPOD,0.1,0.4,0.5147084925393515,0.016945774285223827,1.2867712313483786
wavelet_energy,stego,MIPOD,0.1,0.5,0.6216364839320901,0.016308441162109374,1.2432729678641803
wavelet_energy,stego,MIPOD,0.2,0.01,0.014391430615461012,0.04544448683708509,1.4391430615461012
wavelet_energy,stego,MIPOD,0.2,0.05,0.07146465902089962,0.04505378805218584,1.4292931804179922
wavelet_energy,stego,MIPOD,0.2,0.1,0.14081948165094252,0.044309147783627066,1.4081948165094251
wavelet_energy,stego,MIPOD,0.2,0.2,0.27254294515143274,0.042709759865723174,1.3627147257571637
wavelet_energy,stego,MIPOD,0.2,0.3,0.3951749747795484,0.041124829927647724,1.317249915931828
wavelet_energy,stego,MIPOD,0.2,0.4,0.5099771996227456,0.03964161055904175,1.274942999056864
wavelet_energy,stego,MIPOD,0.2,0.5,0.6163887729857849,0.038178939819335934,1.2327775459715697
wavelet_energy,stego,MIPOD,0.3,0.01,0.014183229347101535,0.0750209843571156,1.4183229347101536
wavelet_energy,stego,MIPOD,0.3,0.05,0.06977556374148934,0.07374608987563896,1.3955112748297867
wavelet_energy,stego,MIPOD,0.3,0.1,0.13774102579161104,0.07270695048447394,1.3774102579161103
wavelet_energy,stego,MIPOD,0.3,0.2,0.26794701412506244,0.07046253027904405,1.3397350706253122
wavelet_energy,stego,MIPOD,0.3,0.3,0.39061562343307477,0.0682458705797083,1.3020520781102494
wavelet_energy,stego,MIPOD,0.3,0.4,0.5050624935462077,0.06592649106410574,1.2626562338655192
wavelet_energy,stego,MIPOD,0.3,0.5,0.6120806726446617,0.06367965698242188,1.2241613452893234
wavelet_energy,stego,MIPOD,0.4,0.01,0.01383584477170175,0.10646699732926362,1.3835844771701749
wavelet_energy,stego,MIPOD,0.4,0.05,0.06854072469205479,0.10532234683756769,1.3708144938410955
wavelet_energy,stego,MIPOD,0.4,0.1,0.13530095600373693,0.1038086518654154,1.3530095600373693
wavelet_energy,stego,MIPOD,0.4,0.2,0.26392080908667553,0.10096492399244696,1.3196040454333775
wavelet_energy,stego,MIPOD,0.4,0.3,0.385641672302611,0.09804597993464136,1.2854722410087034
wavelet_energy,stego,MIPOD,0.4,0.4,0.5002090729442693,0.0950803944381926,1.2505226823606732
wavelet_energy,stego,MIPOD,0.4,0.5,0.6071118999881624,0.09202590942382813,1.2142237999763248
wavelet_energy,stego,MIPOD,0.5,0.01,0.013557126358783488,0.14019458222052653,1.355712635878349
wavelet_energy,stego,MIPOD,0.5,0.05,0.06708049380445023,0.1385015640497444,1.3416098760890045
wavelet_energy,stego,MIPOD,0.5,0.1,0.13304067715752407,0.1372156099794003,1.3304067715752406
wavelet_energy,stego,MIPOD,0.5,0.2,0.25979393373631526,0.13367754487020542,1.2989696686815762
wavelet_energy,stego,MIPOD,0.5,0.3,0.3807449495046509,0.13029157076917208,1.2691498316821697
wavelet_energy,stego,MIPOD,0.5,0.4,0.494612567656424,0.12661885597665415,1.23653141914106
wavelet_energy,stego,MIPOD,0.5,0.5,0.6015990075799167,0.12286613464355468,1.2031980151598334
srm_residual,stego,HUGO,0.03,0.01,0.034196889660069736,0.015536054940862265,3.4196889660069734
srm_residual,stego,HUGO,0.03,0.05,0.1601197433848277,0.01437094682230869,3.202394867696554
srm_residual,stego,HUGO,0.03,0.1,0.29627090276465656,0.013195620660715645,2.9627090276465653
srm_residual,stego,HUGO,0.03,0.2,0.5102858106769234,0.011241488489194911,2.5514290533846165
srm_residual,stego,HUGO,0.03,0.3,0.6651538159159377,0.009673461083631093,2.217179386386459
srm_residual,stego,HUGO,0.03,0.4,0.7766342021723078,0.008407656068206528,1.9415855054307696
srm_residual,stego,HUGO,0.03,0.5,0.8573759119160177,0.007382049560546875,1.7147518238320354
srm_residual,stego,HUGO,0.05,0.01,0.0311077468547674,0.02462418924074781,3.11077468547674
srm_residual,stego,HUGO,0.05,0.05,0.14802243080914798,0.023327992675669488,2.9604486161829593
srm_residual,stego,HUGO,0.05,0.1,0.2780324254433053,0.021792553597314406,2.780324254433053
srm_residual,stego,HUGO,0.05,0.2,0.48416536558607426,0.018801998893742015,2.4208268279303713
srm_residual,stego,HUGO,0.05,0.3,0.6392261401977457,0.01640629172335745,2.1307538006591527
srm_residual,stego,HUGO,0.05,0.4,0.7541440841029577,0.014415113772911938,1.8853602102573943
srm_residual,stego,HUGO,0.05,0.5,0.8405354443437814,0.012779693603515625,1.6810708886875627
srm_residual,stego,HUGO,0.1,0.01,0.027670363715399483,0.047195726821823734,2.767036371539948
srm_residual,stego,HUGO,0.1,0.05,0.13307293161860187,0.04525520714122224,2.661458632372037
srm_residual,stego,HUGO,0.1,0.1,0.2510561445713182,0.042553597314412134,2.510561445713182
srm_residual,stego,HUGO,0.1,0.2,0.44878062117100953,0.03774762059165729,2.2439031058550474
srm_residual,stego,HUGO,0.1,0.3,0.6032095155771988,0.0336015920043742,2.0106983852573297
srm_residual,stego,HUGO,0.1,0.4,0.7227477219730168,0.030019264147704516,1.806869304932542
srm_residual,stego,HUGO,0.1,0.5,0.8144440191761042,0.026922760009765626,1.6288880383522084
srm_residual,stego,HUGO,0.2,0.01,0.02378646605270252,0.08864555513162914,2.378646605270252
srm_residual,stego,HUGO,0.2,0.05,0.11438305921326096,0.08510414282444494,2.287661184265219
srm_residual,stego,HUGO,0.2,0.1,0.21942032192442817,0.08146524757763025,2.1942032192442817
srm_residual,stego,HUGO,0.2,0.2,0.402694634177084,0.07443285204753095,2.01347317088542
srm_residual,stego,HUGO,0.2,0.3,0.5545265921121029,0.06801431786681587,1.8484219737070096
srm_residual,stego,HUGO,0.2,0.4,0.6784782455191456,0.06214356558393257,1.696195613797864
srm_residual,stego,HUGO,0.2,0.5,0.7785735843898319,0.05681243896484375,1.5571471687796639
srm_residual,stego,HUGO,0.3,0.01,0.0212961225303653,0.12627241510873713,2.1296122530365302
srm_residual,stego,HUGO,0.3,0.05,0.103938891557989,0.12307621881437399,2.0787778311597798
srm_residual,stego,HUGO,0.3,0.1,0.20009340722626007,0.11830167086289765,2.0009340722626003
srm_residual,stego,HUGO,0.3,0.2,0.3739950569639246,0.11020275038623663,1.869975284819623
srm_residual,stego,HUGO,0.3,0.3,0.5223728603317166,0.10229022290604377,1.7412428677723888
srm_residual,stego,HUGO,0.3,0.4,0.6473472267659242,0.09476263136813592,1.6183680669148104
srm_residual,stego,HUGO,0.3,0.5,0.7510201934064484,0.08767898559570313,1.5020403868128969
srm_residual,stego,HUGO,0.4,0.01,0.019664048777897725,0.16311331552842426,1.9664048777897725
srm_residual,stego,HUGO,0.4,0.05,0.09649038728852774,0.1598977645532921,1.9298077457705547
srm_residual,stego,HUGO,0.4,0.1,0.18719844826514204,0.15495651178759437,1.8719844826514203
srm_residual,stego,HUGO,0.4,0.2,0.3525080723498673,0.14559842835072193,1.7625403617493365
srm_residual,stego,HUGO,0.4,0.3,0.49716591625311746,0.13659804432689496,1.657219720843725
srm_residual,stego,HUGO,0.4,0.4,0.6223041837330558,0.12793902229682044,1.5557604593326395
srm_residual,stego,HUGO,0.4,0.5,0.728631793533918,0.11955299377441406,1.457263587067836
srm_residual,stego,HUGO,0.5,0.01,0.018380872889749073,0.19899656619610842,1.8380872889749071
srm_residual,stego,HUGO,0.5,0.05,0.08990377220489652,0.19449225604638742,1.7980754440979303
srm_residual,stego,HUGO,0.5,0.1,0.17521132815322435,0.18941557946135654,1.7521132815322433
srm_residual,stego,HUGO,0.5,0.2,0.3335832645509286,0.180058746113792,1.667916322754643
srm_residual,stego,HUGO,0.5,0.3,0.475051082935737,0.17067825489871954,1.58350360978579
srm_residual,stego,HUGO,0.5,0.4,0.5997664612425695,0.16133676018997117,1.4994161531064236
srm_residual,stego,HUGO,0.5,0.5,0.7084481032972632,0.152169189453125,1.4168962065945263
srm_residual,stego,MIPOD,0.03,0.01,0.017074012920199628,0.005406333460511254,1.7074012920199628
srm_residual,stego,MIPOD,0.03,0.05,0.08412409028496455,0.005303273060196841,1.682481805699291
srm_residual,stego,MIPOD,0.03,0.1,0.16219909853940068,0.005105668726634622,1.6219909853940067
srm_residual,stego,MIPOD,0.03,0.2,0.3062661953923186,0.004800015258730856,1.5313309769615928
srm_residual,stego,MIPOD,0.03,0.3,0.43564224116786227,0.004533016288798749,1.4521408038928743
srm_residual,stego,MIPOD,0.03,0.4,0.5552319456692324,0.004317743996643079,1.388079864173081
srm_residual,stego,MIPOD,0.03,0.5,0.6635198560345557,0.004113388061523437,1.3270397120691113
srm_residual,stego,MIPOD,0.05,0.01,0.01730090415104345,0.01001144601297215,1.730090415104345
srm_residual,stego,MIPOD,0.05,0.05,0.08256121340320657,0.009535362783245592,1.6512242680641314
srm_residual,stego,MIPOD,0.05,0.1,0.15934392951674461,0.009181734950789652,1.593439295167446
srm_residual,stego,MIPOD,0.05,0.2,0.30337982028045174,0.008702054206641363,1.5168991014022586
srm_residual,stego,MIPOD,0.05,0.3,0.43551604175216563,0.008292155690907011,1.4517201391738854
srm_residual,stego,MIPOD,0.05,0.4,0.5519139440481625,0.00784918651891129,1.3797848601204061
srm_residual,stego,MIPOD,0.05,0.5,0.6596607246976618,0.007478866577148437,1.3193214493953236
srm_residual,stego,MIPOD,0.1,0.01,0.016629024210025888,0.022266310568485312,1.662902421002589
srm_residual,stego,MIPOD,0.1,0.05,0.08006742675536437,0.021405355916685735,1.6013485351072871
srm_residual,stego,MIPOD,0.1,0.1,0.15761672705471766,0.021033035782406343,1.5761672705471765
srm_residual,stego,MIPOD,0.1,0.2,0.302867265873568,0.02010375936981442,1.5143363293678398
srm_residual,stego,MIPOD,0.1,0.3,0.4336282171576793,0.019099347685108656,1.4454273905255977
srm_residual,stego,MIPOD,0.1,0.4,0.5520319147292153,0.018156745312708614,1.3800797868230381
srm_residual,stego,MIPOD,0.1,0.5,0.6579812052457643,0.017244110107421873,1.3159624104915286
srm_residual,stego,MIPOD,0.2,0.01,0.01607055702624961,0.05076306753147653,1.607055702624961
srm_residual,stego,MIPOD,0.2,0.05,0.07871957755194343,0.04964980544747081,1.5743915510388686
srm_residual,stego,MIPOD,0.2,0.1,0.1542260218538893,0.04855611505302509,1.542260218538893
srm_residual,stego,MIPOD,0.2,0.2,0.2962797151416765,0.04641114650288962,1.4813985757083825
